FID,MEASID,TimeStamp,Time,Site,LonBase,LatBase,Dist1__ft_,Dist2_Y,Dir1_X,Dir2_Y,LonPoint,LatPoint,Soil_Sat,ID,Zone,Notes,Veg_Orig,Veg,Trip,Record_in,Lat_from_T,Longitude,Period___u,Attenuatio,Permittivi,Probe_Mode,F27,1973_veg,2014_veg,aspect,tpi_300m,flow_acc_d,slope_deg,Elevation,Fire_Year,Fire_Num,Fire_Max_Sev,SubSite
415,108,5/31/2016 0:00,18:22,140, , ,30,-5,W,S,-118.686417,36.713666,55.6,1329,[No GPS Lock],flat,Wet Meadow,dense meadow,2016_Early,2847, , , , , , , ,4,4,134.5149994,-10,18,7.99648,2392.219971,2003,1,4,5
416,109,5/31/2016 0:00,18:22,140, , ,30,5,W,S,-118.686417,36.713646,55.55,1783,ZONE 00077,flat,Wet Meadow,dense meadow,2016_Early,2847, , , , , , , ,4,4,134.5149994,-10,18,7.99648,2392.219971,2003,1,4,5
413,110,5/31/2016 0:00,18:23,140, , ,40,-5,W,S,-118.686446,36.713671,55.6,1329,[No GPS Lock],Steep 12% slope,Wet Meadow,dense meadow,2016_Early,2848, , , , , , , ,4,4,134.5149994,-10,18,7.99648,2392.219971,2003,1,4,5
414,111,5/31/2016 0:00,18:22,140, , ,40,5,W,S,-118.686446,36.713651,55.55,1783,ZONE 00077,Steep 12% slope,Wet Meadow,dense meadow,2016_Early,2848, , , , , , , ,4,4,134.5149994,-10,18,7.99648,2392.219971,2003,1,4,5
411,112,5/31/2016 0:00,,140, , ,50,-5,W,S,-118.686474,36.713675,55.6,0, ,standing water,Wet Meadow,dense meadow,2016_Early,0, , , , , , , ,4,4,134.5149994,-10,18,7.99648,2392.219971,2003,1,4,5
412,113,5/31/2016 0:00,18:23,140, , ,50,5,W,S,-118.686474,36.713655,55.55,1783,ZONE 00077,Steep 12% slope,Wet Meadow,dense meadow,2016_Early,2849, , , , , , , ,4,4,134.5149994,-10,18,7.99648,2392.219971,2003,1,4,5
409,114,5/31/2016 0:00,18:23,140, , ,60,-5,W,S,-118.686502,36.713679,55.6,1329,[No GPS Lock],flat,Wet Meadow,dense meadow,2016_Early,2849, , , , , , , ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
410,115,5/31/2016 0:00,18:23,140, , ,60,5,W,S,-118.686502,36.713659,55.55,1783,ZONE 00077,flat,Wet Meadow,dense meadow,2016_Early,2850, , , , , , , ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
407,116,5/31/2016 0:00,18:25,140, , ,70,-5,W,S,-118.686531,36.713684,55.6,1329,[No GPS Lock],5% slope,Wet Meadow,dense meadow,2016_Early,2850, , , , , , , ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
408,117,5/31/2016 0:00,18:24,140, , ,70,5,W,S,-118.686531,36.713664,25.65,1783,ZONE 00077,5% slope,Wet Meadow,dense meadow,2016_Early,2851, , , , , , , ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
405,118,5/31/2016 0:00,18:26,140, , ,80,-5,W,S,-118.686559,36.713688,55.6,1329,[No GPS Lock],6% slope,Wet Meadow,dense meadow,2016_Early,2851, , , , , , , ,4,2,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
406,119,5/31/2016 0:00,18:25,140, , ,80,5,W,S,-118.686559,36.713668,34.72,1783,ZONE 00077,5% slope,Wet Meadow,dense meadow,2016_Early,2852, , , , , , , ,4,2,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
403,120,5/31/2016 0:00,18:27,140, , ,90,-5,W,S,-118.686588,36.713693,44.72,1329,[No GPS Lock],7% slope,Wet Meadow,dense meadow,2016_Early,2852, , , , , , , ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
404,121,5/31/2016 0:00,,140, , ,90,5,W,S,-118.686588,36.713673,48.5,1783, ,5% slope,Wet Meadow,dense meadow,2016_Early,0, , , , , , , ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
401,122,5/31/2016 0:00,18:27,140, , ,100,-5,W,S,-118.686616,36.713697,21.04,1329,[No GPS Lock],8% slope; WPT 702,Wet Meadow,dense meadow,2016_Early,2853, , , , , , , ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
402,123,5/31/2016 0:00,18:27,140, , ,100,5,W,S,-118.686616,36.713677,20.5,1783,ZONE 00077,5% slope; WPT 701,Wet Meadow,dense meadow,2016_Early,2854, , , , , , , ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
443,1300,7/26/2016 0:00,,140, , ,0,-5,NW,NE,-118.686347,36.713537,55.55,1783, ,WPT 991,Wet Meadow,dense meadow,2016_Late,0,101, , , , , , ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
444,1311,7/26/2016 0:00,14:13,140, , ,0,5,NW,NE,-118.686347,36.713557,28.32,1329,[No GPS Lock],WPT 991,Wet Meadow,dense meadow,2016_Late,4176,102, , , , , , ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
441,1301,7/26/2016 0:00,,140, , ,10,-5,NW,NE,-118.68637,36.713545,55.55,1783, ,55.55,Wet Meadow,dense meadow,2016_Late,0,103, , , , , , ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
442,1312,7/26/2016 0:00,14:14,140, , ,10,5,NW,NE,-118.68637,36.713565,55.55,1329,[No GPS Lock],55.55,Wet Meadow,dense meadow,2016_Late,4177,104, , , , , , ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
439,1302,7/26/2016 0:00,,140, , ,20,-5,NW,NE,-118.686393,36.713553,55.55,1783, ,55.55,Wet Meadow,dense meadow,2016_Late,0,105, , , , , , ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
440,1313,7/26/2016 0:00,0:00,140, , ,20,5,NW,NE,-118.686393,36.713573,55.55,1329, ,standing water,Wet Meadow,dense meadow,2016_Late,0,106, , , , , , ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
437,1303,7/26/2016 0:00,,140, , ,30,-5,NW,NE,-118.686416,36.71356,55.55,1783, ,55.55,Wet Meadow,dense meadow,2016_Late,0,107, , , , , , ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
438,1314,7/26/2016 0:00,14:14,140, , ,30,5,NW,NE,-118.686416,36.71358,55.55,1329,[No GPS Lock],55.55,Wet Meadow,dense meadow,2016_Late,4178,108, , , , , , ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
435,1304,7/26/2016 0:00,,140, , ,40,-5,NW,NE,-118.686439,36.713568,55.55,1783, ,55.55,Wet Meadow,dense meadow,2016_Late,0,109, , , , , , ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
436,1315,7/26/2016 0:00,14:15,140, , ,40,5,NW,NE,-118.686439,36.713588,55.55,1329,[No GPS Lock],55.55,Wet Meadow,dense meadow,2016_Late,4179,110, , , , , , ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
433,1305,7/26/2016 0:00,,140, , ,50,-5,NW,NE,-118.686461,36.713576,55.55,1783, ,55.55,Wet Meadow,dense meadow,2016_Late,0,111, , , , , , ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
434,1316,7/26/2016 0:00,14:15,140, , ,50,5,NW,NE,-118.686461,36.713596,55.55,1329,[No GPS Lock],55.55,Wet Meadow,dense meadow,2016_Late,4180,112, , , , , , ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
431,1306,7/26/2016 0:00,,140, , ,60,-5,NW,NE,-118.686484,36.713584,55.55,1783, ,55.55,Wet Meadow,dense meadow,2016_Late,0,113, , , , , , ,4,4,117.3190002,-9,17,9.4606895,2392.800049,2003,1,4,5
432,1317,7/26/2016 0:00,14:16,140, , ,60,5,NW,NE,-118.686484,36.713604,55.55,1329,[No GPS Lock],55.55,Wet Meadow,dense meadow,2016_Late,4181,114, , , , , , ,4,4,117.3190002,-9,17,9.4606895,2392.800049,2003,1,4,5
429,1307,7/26/2016 0:00,,140, , ,70,-5,NW,NE,-118.686507,36.713592,48.9,1783, ,48.9,Wet Meadow,dense meadow,2016_Late,0,115, , , , , , ,4,4,117.3190002,-9,17,9.4606895,2392.800049,2003,1,4,5
430,1318,7/26/2016 0:00,14:16,140, , ,70,5,NW,NE,-118.686507,36.713612,38.91,1329,[No GPS Lock],38.91,Wet Meadow,dense meadow,2016_Late,4182,116, , , , , , ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
427,1308,7/26/2016 0:00,,140, , ,80,-5,NW,NE,-118.68653,36.713599,23.4,1783, ,23.4,Wet Meadow,dense meadow,2016_Late,0,117, , , , , , ,4,4,117.3190002,-9,17,9.4606895,2392.800049,2003,1,4,5
428,1319,7/26/2016 0:00,14:17,140, , ,80,5,NW,NE,-118.68653,36.713619,37.71,1329,[No GPS Lock],37.71,Wet Meadow,dense meadow,2016_Late,4183,118, , , , , , ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
425,1309,7/26/2016 0:00,,140, , ,90,-5,NW,NE,-118.686553,36.713607,10.3,1783, ,10.3,Wet Meadow,dense meadow,2016_Late,0,119, , , , , , ,4,2,117.3190002,-9,17,9.4606895,2392.800049,2003,1,4,5
426,1320,7/26/2016 0:00,14:18,140, , ,90,5,NW,NE,-118.686553,36.713627,11.79,1329,[No GPS Lock],11.79,Wet Meadow,dense meadow,2016_Late,4184,120, , , , , , ,4,2,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
423,1310,7/26/2016 0:00,,140, , ,100,-5,NW,NE,-118.686576,36.713615,2,1783, ,WPT 992,Wet Meadow,dense meadow,2016_Late,0,121, , , , , , ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
424,1321,7/26/2016 0:00,14:18,140, , ,100,5,NW,NE,-118.686576,36.713635,2.95,1329,[No GPS Lock],WPT 992,Wet Meadow,dense meadow,2016_Late,4185,122, , , , , , ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
465,3100,6/29/2017 0:00,,140,-118.686501,36.713605,0,-5,NNW,ENE,-118.68651,36.713594,79.52999,3255,ZONE 00039,WPT 1137 on centerline,Wet Meadow,dense meadow,2017_Early,689,36.71359,-118.68646,2.377,1.151,71.5275,CD659 12cm rods, ,4,4,117.3190002,-9,17,9.4606895,2392.800049,2003,1,4,5
467,3111,6/29/2017 0:00,,140, , ,0,5,NNW,ENE,-118.686492,36.713616,77.8,1329,[No GPS Lock],Recorded as 10^9,Wet Meadow,dense meadow,2017_Early,1085,0,0,2.2289,1.1383,57.9438,CD659 12cm rods, ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
463,3101,6/29/2017 0:00,,140, , ,10,-5,NNW,ENE,-118.686527,36.713616,75.8,3255, ,75.8,Wet Meadow,dense meadow,2017_Early,0, , , , , , , ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
466,3112,6/29/2017 0:00,,140, , ,10,5,NNW,ENE,-118.686509,36.713637,77.8,1329,[No GPS Lock],Recorded as 10^9,Wet Meadow,dense meadow,2017_Early,1086,0,0,2.3566,1.1417,69.51051,CD659 12cm rods, ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
461,3102,6/29/2017 0:00,,140, , ,20,-5,NNW,ENE,-118.686544,36.713638,78.1,3255, ,under lots of dead grass,Wet Meadow,dense meadow,2017_Early,0, , , , , , , ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
464,3113,6/29/2017 0:00,,140, , ,20,5,NNW,ENE,-118.686526,36.713659,77.8,1329,[No GPS Lock],Recorded as 10^9,Wet Meadow,dense meadow,2017_Early,1087,0,0,2.3363,1.1579,67.71519,CD659 12cm rods, ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
459,3103,6/29/2017 0:00,,140, , ,30,-5,NNW,ENE,-118.686561,36.71366,66.06,3255,ZONE 00039,66.06,Wet Meadow,dense meadow,2017_Early,691,36.71366,-118.68651,2.2662,1.154,61.2849,CD659 12cm rods, ,4,2,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
462,3114,6/29/2017 0:00,,140, , ,30,5,NNW,ENE,-118.686543,36.713681,55.55,1329,[No GPS Lock],1000000000,Wet Meadow,dense meadow,2017_Early,1088,0,0,2.0424,1.1022,43.0268,CD659 12cm rods, ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
457,3104,6/29/2017 0:00,,140, , ,40,-5,NNW,ENE,-118.686578,36.713682,55.5,3255, ,"under 3"""" dead grass",Wet Meadow,dense meadow,2017_Early,0, , , , , , , ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
460,3115,6/29/2017 0:00,,140, , ,40,5,NNW,ENE,-118.686561,36.713703,24.52,1329,[No GPS Lock],24.52,Wet Meadow,dense meadow,2017_Early,1089,0,0,1.4874,1.0447,13.1223,CD659 12cm rods, ,4,2,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
454,3105,6/29/2017 0:00,,140, , ,50,-5,NNW,ENE,-118.686595,36.713703,27.6,3255,ZONE 00039,"under 3"""" dead grass",Wet Meadow,dense meadow,2017_Early,692,36.71368,-118.68654,1.5372,1.0414,15.018,CD659 12cm rods, ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
458,3116,6/29/2017 0:00,,140, , ,50,5,NNW,ENE,-118.686578,36.713725,39.66,1329,[No GPS Lock],under down woody debris and log,Wet Meadow,dense meadow,2017_Early,1090,0,0,1.7361,1.0433,24.6113,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
456,3117,6/29/2017 0:00,,140, , ,55,5,NNW,ENE,-118.686586,36.713735,13.37,1329,[No GPS Lock],13.37,Wet Meadow,dense meadow,2017_Early,1091,0,0,1.3202,1.0235,7.3549,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
452,3106,6/29/2017 0:00,,140, , ,60,-5,NNW,ENE,-118.686612,36.713725,38.79,3255,ZONE 00039,38.79,Wet Meadow,dense meadow,2017_Early,693,36.71368,-118.68654,1.7237,1.0683,23.753,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
455,3118,6/29/2017 0:00,,140, , ,60,5,NNW,ENE,-118.686595,36.713746,28.91,1329,[No GPS Lock],28.91,Wet Meadow,dense meadow,2017_Early,1092,0,0,1.5541,1.0515,15.8703,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
450,3107,6/29/2017 0:00,,140, , ,70,-5,NNW,ENE,-118.686629,36.713747,58.02,3255,ZONE 00039,58.02,Wet Meadow,dense meadow,2017_Early,694,36.71368,-118.68654,2.1532,1.1343,51.6246,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
453,3119,6/29/2017 0:00,,140, , ,70,5,NNW,ENE,-118.686612,36.713768,48.44,1329,[No GPS Lock],48.44,Wet Meadow,dense meadow,2017_Early,1093,0,0,1.926,1.0613,35.7518,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
448,3108,6/29/2017 0:00,,140, , ,80,-5,NNW,ENE,-118.686647,36.713769,61.57,3255,ZONE 00039,61.57,Wet Meadow,dense meadow,2017_Early,695,36.71375,-118.68661,2.212,1.1178,56.3871,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
451,3120,6/29/2017 0:00,,140, , ,80,5,NNW,ENE,-118.686629,36.71379,37.6,1329,[No GPS Lock],37.6,Wet Meadow,dense meadow,2017_Early,1094,0,0,1.6977,1.0575,22.6336,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
446,3109,6/29/2017 0:00,,140, , ,90,-5,NNW,ENE,-118.686664,36.713791,69.10001,3255,ZONE 00039,69.10001,Wet Meadow,dense meadow,2017_Early,696,36.71376,-118.68663,2.2979,1.1449,64.0683,CD659 12cm rods, ,4,2,126.7460022,-6,18,14.2955999,2396.979981,2003,1,4,5
449,3121,6/29/2017 0:00,,140, , ,90,5,NNW,ENE,-118.686646,36.713812,55.55,0, ,standing water,Wet Meadow,dense meadow,2017_Early,0, , , , , , , ,4,2,126.6839981,-5,16,15.4476004,2398.820068,2003,1,4,5
445,3110,6/29/2017 0:00,,140, , ,100,-5,NNW,ENE,-118.686681,36.713812,64.19,3255,ZONE 00039,WPT 1138 on centerline,Wet Meadow,dense meadow,2017_Early,697,36.71378,-118.68668,2.2459,1.1331,59.375,CD659 12cm rods, ,4,2,134.3399963,-3,17,12.7231998,2400.909912,2003,1,4,5
447,3122,6/29/2017 0:00,,140,-118.686672,36.713823,100,5,NNW,ENE,-118.686663,36.713834,55.55,1329,[No GPS Lock],WPT 1138 on centerline,Wet Meadow,dense meadow,2017_Early,1095,0,0,2.2707,1.0971,61.3401,CD659 12cm rods, ,4,2,126.6839981,-5,16,15.4476004,2398.820068,2003,1,4,5
468,13100,6/28/2018 0:00,,140, , ,-5,0,SW,SE,-118.686591,36.713631,36.03,1329,[Unspecified Zone],36.03,Wet Meadow,dense meadow,2018_Early,1716,36.71357,-118.68641,1.6819,1.0434,21.2409,CD659 12cm rods, ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
470,13102,6/28/2018 0:00,,140, , ,-5,10,SW,SE,-118.686559,36.713624,55.55,1329,[Unspecified Zone],55.55,Wet Meadow,dense meadow,2018_Early,1718,36.7136,-118.68649,2.0989,1.1038,47.2426,CD659 12cm rods, ,4,2,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
472,13104,6/28/2018 0:00,,140, , ,-5,20,SW,SE,-118.686528,36.713617,55.55,1329,[Unspecified Zone],55.55,Wet Meadow,dense meadow,2018_Early,1720,36.71361,-118.68648,2.1362,1.0952,50.1017,CD659 12cm rods, ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
474,13106,6/28/2018 0:00,,140, , ,-5,30,SW,SE,-118.686496,36.71361,55.55,1329,[Unspecified Zone],55.55,Wet Meadow,dense meadow,2018_Early,1722,36.71365,-118.68643,2.2877,1.1357,63.0958,CD659 12cm rods, ,4,4,117.3190002,-9,17,9.4606895,2392.800049,2003,1,4,5
476,13108,6/28/2018 0:00,,140, , ,-5,40,SW,SE,-118.686464,36.713603,55.55,1329,[Unspecified Zone],55.55,Wet Meadow,dense meadow,2018_Early,1724,36.71363,-118.68646,2.3306,1.1552,67.1679,CD659 12cm rods, ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
478,13110,6/28/2018 0:00,,140, , ,-5,50,SW,SE,-118.686433,36.713596,58.2,3255,[Unspecified Zone],58.2,Wet Meadow,dense meadow,2018_Early,2169,36.71361,-118.68642,2.1566,1.1305,51.8805,CD659 12cm rods, ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
479,13111,6/28/2018 0:00,,140, , ,-5,50,SW,SE,-118.686418,36.7136,61.95,3255,[Unspecified Zone],61.95,Wet Meadow,dense meadow,2018_Early,2171,36.71361,-118.68642,2.2165,1.1314,56.8414,CD659 12cm rods, ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
480,13112,6/28/2018 0:00,,140, , ,-5,60,SW,SE,-118.686401,36.713589,66.4,3255,[Unspecified Zone],66.4,Wet Meadow,dense meadow,2018_Early,2167,36.71361,-118.68642,2.2696,1.159,61.617,CD659 12cm rods, ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
482,13114,6/28/2018 0:00,,140, , ,-5,70,SW,SE,-118.686369,36.713582,58.98999,3255,[Unspecified Zone],58.98999,Wet Meadow,dense meadow,2018_Early,2165,36.71355,-118.68636,2.1713,1.1189,53.0176,CD659 12cm rods, ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
484,13116,6/28/2018 0:00,,140, , ,-5,80,SW,SE,-118.686337,36.713575,33.09,3255,[Unspecified Zone],33.09,Wet Meadow,dense meadow,2018_Early,2163,36.71355,-118.68636,1.6242,1.0627,18.8562,CD659 12cm rods, ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
486,13118,6/28/2018 0:00,,140, , ,-5,90,SW,SE,-118.686306,36.713568,55.37,3255,[Unspecified Zone],55.37,Wet Meadow,dense meadow,2018_Early,2161,36.71354,-118.68634,2.1023,1.097,47.4701,CD659 12cm rods, ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
488,13120,6/28/2018 0:00,,140,-118.686274,36.71356101,-5,100,SW,SE,-118.686274,36.713561,53.85,3255,[Unspecified Zone],WPT 1280,Wet Meadow,dense meadow,2018_Early,2160,36.71354,-118.68629,2.0684,1.0948,44.9036,CD659 12cm rods, ,4,4,224.7859955,-10,16,6.97331,2391.48999,2003,3,4,5
469,13101,6/28/2018 0:00,,140,-118.686576,36.713635,5,0,SW,SE,-118.686576,36.713635,34.69,1329,[Unspecified Zone],Used most NW point from July 2016 transect,Wet Meadow,dense meadow,2018_Early,1717,36.7136,-118.68649,1.6581,1.0631,20.1186,CD659 12cm rods, ,4,2,125.3079987,-7,10,12.2642002,2395.52002,2003,1,4,5
471,13103,6/28/2018 0:00,,140, , ,5,10,SW,SE,-118.686544,36.713628,55.55,1329,[Unspecified Zone],55.55,Wet Meadow,dense meadow,2018_Early,1719,36.7136,-118.68655,2.2052,1.1075,55.7676,CD659 12cm rods, ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
473,13105,6/28/2018 0:00,,140, , ,5,20,SW,SE,-118.686513,36.713621,39.49,1329,[Unspecified Zone],39.49,Wet Meadow,dense meadow,2018_Early,1721,36.71359,-118.68642,1.744,1.0745,24.444,CD659 12cm rods, ,4,4,122.9589996,-9,19,11.0173998,2393.820068,2003,1,4,5
475,13107,6/28/2018 0:00,,140, , ,5,30,SW,SE,-118.686481,36.713614,55.55,1329,[Unspecified Zone],55.55,Wet Meadow,dense meadow,2018_Early,1723,36.71366,-118.68649,2.0469,1.0797,43.267,CD659 12cm rods, ,4,4,134.5149994,-10,18,7.99648,2392.219971,2003,1,4,5
477,13109,6/28/2018 0:00,,140, , ,5,40,SW,SE,-118.686449,36.713607,55.55,1329,[Unspecified Zone],55.55,Wet Meadow,dense meadow,2018_Early,1725,36.71362,-118.68645,2.2922,1.1639,63.6895,CD659 12cm rods, ,4,4,124.1409988,-11,38,6.7579799,2391.26001,2003,1,4,5
481,13113,6/28/2018 0:00,,140, , ,5,60,SW,SE,-118.686386,36.713593,68.23,3255,[Unspecified Zone],68.23,Wet Meadow,dense meadow,2018_Early,2168,36.71361,-118.68642,2.2866,1.186,63.3104,CD659 12cm rods, ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
483,13115,6/28/2018 0:00,,140, , ,5,70,SW,SE,-118.686354,36.713586,23.82,3255,[Unspecified Zone],23.82,Wet Meadow,dense meadow,2018_Early,2166,36.71355,-118.68636,1.4795,1.0585,12.7137,CD659 12cm rods, ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
485,13117,6/28/2018 0:00,,140, , ,5,80,SW,SE,-118.686322,36.713579,0.76,3255,[Unspecified Zone],0.76,Wet Meadow,dense meadow,2018_Early,2164,36.71355,-118.68636,1.0952,1.0054,2.1611,CD659 12cm rods, ,4,4,183.9960022,-11,53345,4.1793799,2390.800049,2003,1,4,5
487,13119,6/28/2018 0:00,,140, , ,5,90,SW,SE,-118.686291,36.713572,41.63,3255,[Unspecified Zone],41.63,Wet Meadow,dense meadow,2018_Early,2162,36.71354,-118.68634,1.7791,1.0574,26.6883,CD659 12cm rods, ,4,4,224.7859955,-10,16,6.97331,2391.48999,2003,1,4,5
489,13121,6/28/2018 0:00,,140, , ,5,100,SW,SE,-118.686259,36.713565,45.4,0, ,45.4,Wet Meadow,dense meadow,2018_Early,0, , , , , , , ,4,4,224.7859955,-10,16,6.97331,2391.48999,2003,3,4,5
504,124,6/2/2016 0:00,8:44,142, , ,0,0,NE,NW,-118.682255,36.713251,8.429999,1783,[No GPS Lock],8.429999,Conifer  sparse con,mixed conifer,2016_Early,2976, , , , , , , ,4,4,140.401001,-4,17,6.8559198,2373.909912,2003,3,2,6
499,125,6/2/2016 0:00,8:44,142, , ,0,25,NE,NW,-118.682328,36.71331,8.91,1783,[No GPS Lock],8.91,Conifer  sparse con,mixed conifer,2016_Early,2977, , , , , , , ,4,4,140.397995,-4,25,7.15659,2374.719971,2003,3,2,6
495,126,6/2/2016 0:00,8:45,142, , ,0,50,NE,NW,-118.682402,36.713369,8.56,1783,[No GPS Lock],8.56,Conifer  sparse con,mixed conifer,2016_Early,2978, , , , , , , ,4,4,139.8869934,-4,16,7.3305602,2375.729981,2003,3,2,6
492,127,6/2/2016 0:00,8:45,142, , ,0,75,NE,NW,-118.682475,36.713427,8.83,1783,[No GPS Lock],8.83,Conifer  sparse con,mixed conifer,2016_Early,2979, , , , , , , ,4,4,137.7969971,-4,15,8.1194401,2377.610107,2003,3,2,6
490,128,6/2/2016 0:00,8:46,142, , ,0,100,NE,NW,-118.682549,36.713486,9.160001,1783,[No GPS Lock],CECO; WPT 756,Conifer  sparse con,mixed conifer,2016_Early,2980, , , , , , , ,4,4,137.326004,-3,23,9.7704296,2378.620117,2003,3,2,6
508,129,6/2/2016 0:00,8:51,142, , ,25,0,NE,NW,-118.682209,36.71332,9.460001,1783,[No GPS Lock],9.460001,Conifer  sparse con,mixed conifer,2016_Early,2985, , , , , , , ,4,4,140.3600006,-4,18,6.6433501,2373.159912,2003,3,2,6
503,130,6/2/2016 0:00,8:50,142, , ,25,25,NE,NW,-118.682278,36.713371,9.73,1783,[No GPS Lock],DWD,Conifer  sparse con,mixed conifer,2016_Early,2984, , , , , , , ,4,4,140.2550049,-4,17,7.1347098,2374.889893,2003,3,2,6
498,131,6/2/2016 0:00,8:49,142, , ,25,50,NE,NW,-118.682346,36.713422,9.24,1783,[No GPS Lock],9.24,Conifer  sparse con,mixed conifer,2016_Early,2983, , , , , , , ,4,4,139.8869934,-4,16,7.3305602,2375.729981,2003,3,2,6
494,132,6/2/2016 0:00,8:42,142, , ,25,75,NE,NW,-118.682414,36.713473,7.72,1329,[No GPS Lock],CECO,Conifer  sparse con,mixed conifer,2016_Early,2992, , , , , , , ,4,4,137.7969971,-4,15,8.1194401,2377.610107,2003,3,2,6
491,133,6/2/2016 0:00,8:47,142, , ,25,100,NE,NW,-118.682483,36.713524,7.55,1783,[No GPS Lock],ARCT,Conifer  sparse con,mixed conifer,2016_Early,2981, , , , , , , ,4,4,139.1190033,-3,15,10.0945997,2378.699951,2003,3,2,6
511,134,6/2/2016 0:00,8:52,142, , ,50,0,NE,NW,-118.682164,36.713389,4.6,1783,[No GPS Lock],4.6,Conifer  sparse con,mixed conifer,2016_Early,2986, , , , , , , ,4,4,140.7420044,-4,18,6.8929901,2374.060059,2003,3,2,6
507,135,6/2/2016 0:00,8:54,142, , ,50,25,NE,NW,-118.682227,36.713432,9.660001,1783,[No GPS Lock],9.660001,Conifer  sparse con,mixed conifer,2016_Early,2987, , , , , , , ,4,4,141.1759949,-4,17,7.2870898,2375.899902,2003,3,2,6
